time,harmonic_index,frequency,amplitude
0.7546485260770975,1,651.6829230060883,-9.907036
0.7662585034013606,1,651.6829230060883,-9.841789
0.7778684807256235,1,651.6829230060883,-9.863686
0.7894784580498866,1,655.4580837739891,-10.037582
0.8010884353741496,1,659.2551138257398,-10.456608
0.8126984126984127,1,663.0741398488134,-11.000172
0.8243083900226758,1,663.0741398488134,-11.11972
0.8359183673469388,1,663.0741398488134,-10.64875
0.8475283446712019,1,663.0741398488134,-9.96933
0.8591383219954648,1,659.2551138257398,-9.358177
0.8707482993197279,1,659.2551138257398,-8.77063
0.8823582766439909,1,655.4580837739891,-8.494766
0.893968253968254,1,655.4580837739891,-8.569748
0.905578231292517,1,651.6829230060883,-8.619621
0.91718820861678,1,651.6829230060883,-8.564976
0.9287981859410432,1,651.6829230060883,-8.670937
0.940408163265306,1,651.6829230060883,-8.8811
0.9520181405895692,1,647.9295055642311,-8.625256
0.9636281179138322,1,647.9295055642311,-8.217865
0.9752380952380952,1,651.6829230060883,-8.285149
0.9868480725623584,1,659.2551138257398,-8.606785
0.9984580498866212,1,659.2551138257398,-8.802086
1.0100680272108844,1,663.0741398488134,-9.080292
1.0216780045351477,1,659.2551138257398,-10.263176
1.0332879818594105,1,663.0741398488134,-12.5868225
1.0448979591836736,1,659.2551138257398,-18.930386
1.0565079365079366,1,636.7984644737662,-34.35248
1.0681179138321997,1,601.057712971934,-33.247986
1.0797278911564625,1,647.9295055642311,-38.170155
1.0913378684807256,1,663.0741398488134,-38.39963
1.1029478458049886,1,663.0741398488134,-38.92759
1.1145578231292517,1,655.4580837739891,-45.593014
1.1261678004535147,1,655.4580837739891,-42.515472
1.1377777777777778,1,659.2551138257398,-34.493416
1.1493877551020408,1,659.2551138257398,-32.61633
1.160997732426304,1,659.2551138257398,-33.638126
1.172607709750567,1,659.2551138257398,-34.7302
1.18421768707483,1,655.4580837739891,-35.56546
1.195827664399093,1,655.4580837739891,-36.969505
1.207437641723356,1,663.0741398488134,-39.927567
1.2190476190476192,1,659.2551138257398,-43.698395
1.7298866213151929,1,608.0416671858214,-16.120323
1.7414965986394555,1,644.1977062160751,-10.388489
1.7531065759637188,1,663.0741398488134,-9.307274
1.7647165532879818,1,670.7786902325353,-6.481453
1.7763265306122449,1,678.5727631794939,-5.7918663
1.787936507936508,1,682.5036952068432,-5.7167435
1.799546485260771,1,682.5036952068432,-5.627945
1.811156462585034,1,682.5036952068432,-5.628296
1.822766439909297,1,682.5036952068432,-5.879692
1.83437641723356,1,686.4573988917687,-6.0012016
1.8459863945578232,1,690.4340061491406,-5.7463074
1.8575963718820865,1,694.4336496580045,-5.42395
1.869206349206349,1,702.5025799938518,-5.263138
1.880816326530612,1,710.665266784037,-4.774143
1.8924263038548752,1,723.0874768354955,-4.9958267
1.9040362811791385,1,739.9888454232688,-6.2970657
1.915646258503401,1,752.9236226006898,-7.5681763
1.9272562358276644,1,761.6721736854058,-6.4804993
1.9388662131519276,1,761.6721736854058,-6.699646
1.9504761904761905,1,761.6721736854058,-7.2317505
1.9620861678004533,1,752.9236226006898,-6.2617874
1.9736961451247168,1,744.2755571956747,-5.2331696
1.98530612244898,1,739.9888454232688,-5.314663
1.9969160997732427,1,739.9888454232688,-5.698807
2.008526077097505,1,739.9888454232688,-6.0200653
2.020136054421769,1,744.2755571956747,-6.4262123
2.031746031746032,1,748.5871016367529,-7.232853
2.043356009070295,1,748.5871016367529,-8.164059
2.0549659863945577,1,748.5871016367529,-8.258087
2.066575963718821,1,752.9236226006898,-7.973381
2.078185941043084,1,752.9236226006898,-7.553261
2.089795918367347,1,748.5871016367529,-7.0255966
2.10140589569161,1,744.2755571956747,-6.9067116
2.113015873015873,1,739.9888454232688,-6.9099884
2.124625850340136,1,739.9888454232688,-6.628334
2.136235827664399,1,739.9888454232688,-6.506012
2.147845804988662,1,735.7268232938883,-6.5103416
2.159455782312925,1,735.7268232938883,-6.182274
2.1710657596371883,1,731.4893486056533,-5.84029
2.182675736961451,1,731.4893486056533,-5.801758
2.1942857142857144,1,718.922799426084,-7.035614
2.205895691609977,1,698.4564628660077,-6.4045258
2.2175056689342405,1,670.7786902325353,-9.941357
2.229115646258504,1,655.4580837739891,-6.919853
2.2407256235827666,1,647.9295055642311,-6.876587
2.252335600907029,1,651.6829230060883,-6.830147
2.2639455782312927,1,663.0741398488134,-7.366417
2.275555555555556,1,670.7786902325353,-6.487198
2.2871655328798184,1,678.5727631794939,-5.8876953
2.2987755102040817,1,682.5036952068432,-6.062443
2.3103854875283445,1,682.5036952068432,-6.7415886
2.321995464852608,1,678.5727631794939,-7.692299
2.3336054421768706,1,670.7786902325353,-8.865498
2.345215419501134,1,666.9152892645752,-9.931187
2.3568253968253967,1,659.2551138257398,-7.2010536
2.36843537414966,1,655.4580837739891,-6.7639008
2.380045351473923,1,651.6829230060883,-6.9526367
2.391655328798186,1,651.6829230060883,-7.8116913
2.403265306122449,1,651.6829230060883,-8.74321
2.414875283446712,1,651.6829230060883,-8.929077
2.426485260770975,1,651.6829230060883,-8.743538
2.4380952380952383,1,655.4580837739891,-8.9335785
2.449705215419501,1,655.4580837739891,-9.500015
2.461315192743764,1,659.2551138257398,-10.657021
2.4729251700680277,1,666.9152892645752,-10.076195
2.48453514739229,1,678.5727631794939,-10.323959
2.4961451247165534,1,690.4340061491406,-12.008339
2.507755102040816,1,714.7821087934873,-10.497231
2.5193650793650795,1,731.4893486056533,-11.156868
2.5309750566893423,1,744.2755571956747,-12.274509
2.5425850340136056,1,744.2755571956747,-11.554714
2.5541950113378684,1,727.2762799757064,-12.321457
2.565804988662132,1,702.5025799938518,-10.355209
2.5774149659863945,1,682.5036952068432,-11.200996
2.589024943310658,1,670.7786902325353,-11.474457
2.6006349206349206,1,666.9152892645752,-11.484459
2.6122448979591835,1,666.9152892645752,-12.336151
2.6238548752834467,1,666.9152892645752,-11.93111
2.6354648526077096,1,670.7786902325353,-12.030449
2.647074829931973,1,674.6644716546242,-11.955593
2.658684807256236,1,674.6644716546242,-11.446953
2.670294784580499,1,670.7786902325353,-11.568726
2.681904761904762,1,670.7786902325353,-12.111084
2.693514739229025,1,666.9152892645752,-12.053677
2.705124716553288,1,663.0741398488134,-11.085522
2.716734693877551,1,659.2551138257398,-11.209843
2.728344671201814,1,659.2551138257398,-11.233723
2.7399546485260773,1,659.2551138257398,-11.408455
2.75156462585034,1,659.2551138257398,-11.633297
2.7631746031746034,1,655.4580837739891,-11.737553
2.7747845804988662,1,655.4580837739891,-11.645649
2.786394557823129,1,655.4580837739891,-11.724686
2.7980045351473923,1,655.4580837739891,-11.862659
2.809614512471655,1,655.4580837739891,-11.950729
2.8212244897959184,1,659.2551138257398,-11.909054
2.8328344671201813,1,659.2551138257398,-11.7740135
2.844444444444445,1,659.2551138257398,-11.697609
2.8560544217687074,1,659.2551138257398,-11.587273
2.8676643990929707,1,659.2551138257398,-11.367668
2.879274376417233,1,659.2551138257398,-11.195942
2.8908843537414968,1,659.2551138257398,-11.024761
2.90249433106576,1,659.2551138257398,-10.839081
2.914104308390023,1,655.4580837739891,-10.74065
2.9257142857142857,1,655.4580837739891,-10.795067
2.9373242630385485,1,651.6829230060883,-10.884235
2.948934240362812,1,651.6829230060883,-10.9644165
2.9605442176870747,1,655.4580837739891,-11.110104
2.972154195011338,1,655.4580837739891,-11.2917595
2.9837641723356008,1,659.2551138257398,-11.436119
2.995374149659864,1,663.0741398488134,-11.495956
3.006984126984127,1,663.0741398488134,-11.441662
3.01859410430839,1,663.0741398488134,-11.422737
3.030204081632653,1,663.0741398488134,-11.200092
3.0418140589569163,1,659.2551138257398,-10.811878
3.053424036281179,1,655.4580837739891,-10.78619
3.0650340136054424,1,651.6829230060883,-11.08707
3.076643990929705,1,651.6829230060883,-11.321178
3.0882539682539685,1,651.6829230060883,-11.305988
3.0998639455782317,1,651.6829230060883,-11.1514015
3.111473922902494,1,655.4580837739891,-11.040501
3.1230839002267574,1,655.4580837739891,-10.962654
3.13469387755102,1,659.2551138257398,-11.083672
3.1463038548752835,1,663.0741398488134,-11.467766
3.1579138321995464,1,663.0741398488134,-11.719761
3.1695238095238096,1,666.9152892645752,-12.304443
3.1811337868480725,1,663.0741398488134,-11.13533
3.192743764172336,1,659.2551138257398,-10.858959
3.2043537414965986,1,655.4580837739891,-10.913738
3.215963718820862,1,655.4580837739891,-10.9821205
3.2275736961451247,1,651.6829230060883,-11.181847
3.239183673469388,1,651.6829230060883,-11.52227
3.250793650793651,1,651.6829230060883,-11.721199
3.2624036281179136,1,651.6829230060883,-11.618092
3.274013605442177,1,651.6829230060883,-11.47105
3.28562358276644,1,655.4580837739891,-11.583351
3.297233560090703,1,659.2551138257398,-11.6944275
3.308843537414966,1,659.2551138257398,-11.695744
3.320453514739229,1,659.2551138257398,-11.74691
3.332063492063492,1,659.2551138257398,-11.850918
3.3436734693877552,1,659.2551138257398,-11.9487915
3.355283446712018,1,659.2551138257398,-11.823261
3.3668934240362813,1,663.0741398488134,-11.689819
3.378503401360544,1,663.0741398488134,-11.519234
3.3901133786848074,1,663.0741398488134,-13.736618
3.4017233560090703,1,647.9295055642311,-23.890259
3.4133333333333336,1,608.0416671858214,-26.420128
3.436553287981859,1,474.3121605388562,-25.395826
3.4481632653061225,1,474.3121605388562,-25.592419
3.4597732426303853,1,482.60299106563536,-24.72012
3.4713832199546486,1,493.8833012561241,-23.871798
3.4829931972789114,1,505.4272761986953,-19.143806
3.4946031746031747,1,511.3000582614494,-17.375065
3.506213151927437,1,517.2410787647879,-16.813217
3.517823129251701,1,526.2822935644576,-17.2443
3.529433106575964,1,538.5835590540482,-16.798279
3.541043083900227,1,551.1723529946163,-16.328056
3.5526530612244898,1,570.6094040464443,-18.477661
3.564263038548753,1,587.329535834815,-17.789509
3.575873015873016,1,601.057712971934,-18.575544
3.5874829931972787,1,611.5640167306283,-18.978756
3.599092970521542,1,615.1067710387686,-18.703976
3.610702947845805,1,604.5396048815593,-18.762287
3.622312925170068,1,583.9467666289698,-20.385565
3.633922902494331,1,564.0553960451207,-17.607513
3.645532879818594,1,544.8415985660737,-18.874119
3.657142857142857,1,532.3973992564887,-17.851725
3.66875283446712,1,529.3310158761313,-17.748043
3.680362811791383,1,529.3310158761313,-17.876266
3.6919727891156464,1,532.3973992564887,-18.00133
3.703582766439909,1,535.48154601506,-18.012669
3.715192743764173,1,538.5835590540482,-18.401617
3.7268027210884354,1,535.48154601506,-18.088598
3.738412698412698,1,535.48154601506,-18.45318
3.7500226757369615,1,535.48154601506,-18.311348
3.761632653061224,1,535.48154601506,-18.190517
3.773242630385488,1,535.48154601506,-18.17899
3.7848526077097504,1,535.48154601506,-18.225595
3.7964625850340137,1,535.48154601506,-18.008747
3.808072562358277,1,532.3973992564887,-17.630705
3.81968253968254,1,529.3310158761313,-17.508173
3.831292517006802,1,526.2822935644576,-17.61316
3.842902494331066,1,514.2619893669481,-18.342716
3.8545124716553287,1,496.74433811469777,-20.97744
3.866122448979592,1,479.82340237271336,-20.229486
3.877732426303855,1,466.1637615180898,-20.919209
3.889342403628118,1,458.1553471153148,-20.904884
3.900952380952381,1,460.8094140410757,-20.703716
3.912562358276644,1,466.1637615180898,-20.124424
3.924172335600907,1,468.86422071653305,-19.69458
3.93578231292517,1,474.3121605388562,-19.239153
3.947392290249433,1,479.82340237271336,-18.906902
3.959002267573696,1,485.3986817520484,-18.873398
3.9706122448979593,1,485.3986817520484,-19.169722
3.982222222222222,1,482.60299106563536,-19.631115
3.993832199546485,1,477.05982293262406,-20.335796
4.005442176870749,1,471.580323515969,-21.433796
4.017052154195011,1,460.8094140410757,-23.17741
4.028662131519274,1,447.691064525182,-22.110893
4.040272108843538,1,437.46578647972086,-22.069523
4.051882086167801,1,422.56409582244186,-22.871695
4.063492063492063,1,412.912718535303,-24.016827
4.075102040816327,1,405.8191251778133,-23.791656
4.08671201814059,1,403.4817790100553,-24.04809
4.098321995464852,1,408.1700114541761,-24.450647
4.109931972789116,1,412.912718535303,-22.0795
4.121541950113379,1,420.1303057205832,-21.444075
4.133151927437642,1,425.011984726932,-21.26791
4.144761904761904,1,429.95038611106816,-21.644955
4.156371882086168,1,429.95038611106816,-22.648563
4.167981859410431,1,429.95038611106816,-23.325243
4.179591836734694,1,429.95038611106816,-23.226788
4.191201814058957,1,427.47405410758654,-23.153452
4.20281179138322,1,425.011984726932,-23.457083
4.214421768707483,1,422.56409582244186,-23.860678
4.2260317460317465,1,422.56409582244186,-24.144194
4.237641723356009,1,422.56409582244186,-24.15519
4.249251700680272,1,425.011984726932,-23.418232
4.260861678004535,1,429.95038611106816,-22.600632
4.272471655328798,1,432.44106335991046,-22.296227
4.284081632653061,1,432.44106335991046,-22.151396
4.295691609977324,1,432.44106335991046,-22.062063
4.307301587301588,1,432.44106335991046,-22.262373
4.31891156462585,1,432.44106335991046,-22.479237
4.330521541950113,1,432.44106335991046,-22.35331
4.342131519274377,1,429.95038611106816,-22.375717
4.35374149659864,1,427.47405410758654,-22.72152
4.365351473922902,1,427.47405410758654,-22.99826
4.3769614512471655,1,427.47405410758654,-22.651514
4.388571428571429,1,427.47405410758654,-21.43526
4.400181405895691,1,429.95038611106816,-20.722603
4.4117913832199545,1,429.95038611106816,-20.225496
4.423401360544218,1,432.44106335991046,-19.727142
4.435011337868481,1,432.44106335991046,-19.686022
4.446621315192743,1,434.9461689552743,-19.667038
4.458231292517007,1,432.44106335991046,-19.347427
4.46984126984127,1,432.44106335991046,-19.209854
4.481451247165533,1,429.95038611106816,-19.353851
4.493061224489796,1,429.95038611106816,-19.980682
4.504671201814059,1,427.47405410758654,-21.180035
4.516281179138322,1,427.47405410758654,-22.174728
4.527891156462585,1,425.011984726932,-22.821636
4.539501133786848,1,425.011984726932,-23.421936
4.551111111111111,1,425.011984726932,-23.449501
4.562721088435374,1,427.47405410758654,-23.40128
4.574331065759637,1,429.95038611106816,-23.650803
4.5859410430839,1,432.44106335991046,-23.822157
4.597551020408163,1,432.44106335991046,-23.829674
4.609160997732427,1,434.9461689552743,-23.955435
4.620770975056689,1,434.9461689552743,-24.251493
4.632380952380952,1,432.44106335991046,-24.26553
4.643990929705216,1,432.44106335991046,-24.114681
4.655600907029479,1,429.95038611106816,-24.030365
4.667210884353741,1,429.95038611106816,-24.182903
4.6788208616780045,1,429.95038611106816,-24.479856
4.690430839002268,1,429.95038611106816,-24.698235
4.702040816326531,1,429.95038611106816,-25.13343
4.713650793650793,1,429.95038611106816,-25.448942
4.725260770975057,1,429.95038611106816,-25.238197
4.73687074829932,1,432.44106335991046,-24.950136
4.748480725623582,1,434.9461689552743,-24.659826
4.760090702947846,1,434.9461689552743,-24.30879
4.771700680272109,1,434.9461689552743,-24.13562
4.783310657596372,1,434.9461689552743,-24.122456
4.794920634920635,1,434.9461689552743,-24.269735
4.806530612244898,1,434.9461689552743,-24.380722
4.818140589569161,1,434.9461689552743,-24.205296
4.829750566893424,1,434.9461689552743,-24.010267
4.841360544217687,1,432.44106335991046,-24.116568
4.85297052154195,1,432.44106335991046,-24.373564
4.864580498866213,1,432.44106335991046,-24.469402
4.876190476190477,1,429.95038611106816,-24.591694
4.887800453514739,1,429.95038611106816,-24.91485
4.899410430839002,1,432.44106335991046,-25.069153
4.911020408163266,1,434.9461689552743,-25.07907
4.922630385487528,1,434.9461689552743,-25.38684
4.934240362811791,1,432.44106335991046,-25.846882
4.945850340136055,1,432.44106335991046,-25.921612
4.957460317460318,1,432.44106335991046,-25.68694
4.96907029478458,1,432.44106335991046,-25.632631
4.980680272108844,1,432.44106335991046,-25.670956
4.992290249433107,1,432.44106335991046,-25.626652
5.00390022675737,1,432.44106335991046,-25.783127
5.015510204081632,1,429.95038611106816,-26.149248
5.027120181405896,1,429.95038611106816,-26.269419
5.038730158730159,1,429.95038611106816,-26.238174
5.050340136054421,1,429.95038611106816,-26.402153
5.061950113378685,1,429.95038611106816,-26.449728
5.073560090702948,1,429.95038611106816,-26.356243
5.085170068027211,1,429.95038611106816,-26.16896
5.0967800453514736,1,429.95038611106816,-26.211422
5.108390022675737,1,429.95038611106816,-26.588566
5.12,1,429.95038611106816,-26.758938
5.131609977324263,1,429.95038611106816,-26.786604
5.143219954648526,1,429.95038611106816,-26.820776
5.154829931972789,1,429.95038611106816,-26.61578
5.166439909297052,1,429.95038611106816,-26.226418
5.178049886621316,1,432.44106335991046,-26.115602
5.189659863945578,1,434.9461689552743,-26.396175
5.201269841269841,1,434.9461689552743,-26.6222
5.2128798185941045,1,437.46578647972086,-26.655306
5.224489795918367,1,437.46578647972086,-26.605202
5.23609977324263,1,434.9461689552743,-26.69944
5.2477097505668935,1,432.44106335991046,-26.932617
5.259319727891157,1,432.44106335991046,-26.854809
5.270929705215419,1,429.95038611106816,-26.808931
5.282539682539682,1,427.47405410758654,-27.112066
5.294149659863946,1,427.47405410758654,-27.553371
5.305759637188209,1,427.47405410758654,-27.893984
5.317369614512471,1,427.47405410758654,-27.686176
5.328979591836735,1,427.47405410758654,-27.349022
5.340589569160998,1,432.44106335991046,-27.14168
5.352199546485261,1,434.9461689552743,-26.902403
5.363809523809524,1,437.46578647972086,-26.702225
5.375419501133787,1,442.5488940698555,-26.500011
5.38702947845805,1,442.5488940698555,-26.243105
5.3986394557823125,1,442.5488940698555,-25.692833
5.410249433106576,1,442.5488940698555,-25.542229
5.421859410430839,1,440.0,-25.689585
5.433469387755102,1,437.46578647972086,-25.587973
5.445079365079365,1,437.46578647972086,-25.315926
5.456689342403628,1,437.46578647972086,-25.080236
5.468299319727891,1,437.46578647972086,-25.005144
5.479909297052155,1,437.46578647972086,-25.196487
5.491519274376417,1,440.0,-25.472794
5.50312925170068,1,442.5488940698555,-25.757496
5.514739229024944,1,442.5488940698555,-26.737965
5.526349206349207,1,442.5488940698555,-29.368517
5.537959183673469,1,442.5488940698555,-35.140415
5.5495691609977325,1,442.5488940698555,-43.000637
5.561179138321996,1,440.0,-45.38375
5.572789115646258,1,437.46578647972086,-45.43204
5.584399092970521,1,437.46578647972086,-46.637848
6.408707482993197,1,825.8254370706059,-24.083044
6.42031746031746,1,859.9007722221364,-12.198555
6.431927437641724,1,864.8821267198209,-7.1905365
6.443537414965986,1,864.8821267198209,-5.287216
6.455147392290249,1,874.9315729594417,-4.568321
6.466757369614513,1,874.9315729594417,-4.0788994
6.478367346938776,1,869.8923379105486,-3.838684
6.489977324263038,1,869.8923379105486,-3.7241325
6.501587301587302,1,869.8923379105486,-3.5279083
6.513197278911565,1,869.8923379105486,-3.4871826
6.524807256235827,1,869.8923379105486,-3.5951881
6.5364172335600905,1,874.9315729594417,-3.5160522
6.548027210884354,1,874.9315729594417,-3.2430573
6.559637188208617,1,874.9315729594417,-3.033001
6.57124716553288,1,874.9315729594417,-3.0259323
6.582857142857143,1,874.9315729594417,-2.915306
6.594467120181406,1,874.9315729594417,-2.6587677
6.606077097505669,1,869.8923379105486,-2.5959625
6.617687074829932,1,869.8923379105486,-2.659748
6.629297052154195,1,869.8923379105486,-2.670681
6.640907029478458,1,864.8821267198209,-2.666977
6.6525170068027215,1,864.8821267198209,-2.734665
6.664126984126984,1,859.9007722221364,-2.9507065
6.675736961451247,1,859.9007722221364,-3.7267761
6.687346938775511,1,864.8821267198209,-5.0374756
6.698956916099773,1,874.9315729594417,-6.1443596
6.710566893424036,1,874.9315729594417,-6.1789436
6.722176870748299,1,874.9315729594417,-5.7057686
6.733786848072563,1,869.8923379105486,-5.5570946
6.745396825396825,1,869.8923379105486,-5.6968307
6.757006802721088,1,869.8923379105486,-5.838482
6.768616780045352,1,869.8923379105486,-5.9321175
6.780226757369615,1,869.8923379105486,-6.239334
6.791836734693877,1,869.8923379105486,-6.5658417
6.8034467120181406,1,869.8923379105486,-6.6574783
6.815056689342404,1,869.8923379105486,-6.616848
6.826666666666667,1,869.8923379105486,-6.6314926
6.8382766439909295,1,869.8923379105486,-6.6838036
6.849886621315193,1,869.8923379105486,-6.7252617
6.861496598639456,1,869.8923379105486,-6.8210907
6.873106575963718,1,869.8923379105486,-7.0275803
6.884716553287982,1,869.8923379105486,-7.1055527
6.896326530612245,1,869.8923379105486,-7.0006943
6.907936507936508,1,869.8923379105486,-6.8271866
6.919546485260771,1,869.8923379105486,-6.724617
6.931156462585034,1,869.8923379105486,-6.728119
6.942766439909297,1,869.8923379105486,-6.5872574
6.9543764172335605,1,869.8923379105486,-6.5834885
6.965986394557823,1,869.8923379105486,-6.9166336
6.977596371882086,1,869.8923379105486,-7.141739
6.989206349206349,1,869.8923379105486,-7.033058
7.000816326530612,1,869.8923379105486,-6.9571037
7.012426303854875,1,869.8923379105486,-7.083946
7.024036281179138,1,874.9315729594417,-6.8667603
7.035646258503402,1,879.9999999999999,-6.192215
7.047256235827664,1,874.9315729594417,-5.7688637
7.058866213151927,1,874.9315729594417,-5.731392
7.070476190476191,1,869.8923379105486,-5.762642
7.082086167800454,1,864.8821267198209,-5.9284363
7.093696145124716,1,864.8821267198209,-6.3384514
7.10530612244898,1,864.8821267198209,-6.7771645
7.116916099773243,1,864.8821267198209,-6.9486923
7.128526077097506,1,859.9007722221364,-7.077572
7.1401360544217685,1,859.9007722221364,-7.314808
7.151746031746032,1,859.9007722221364,-7.391556
7.163356009070295,1,859.9007722221364,-7.2691574
7.174965986394557,1,864.8821267198209,-7.187908
7.186575963718821,1,869.8923379105486,-7.2477875
7.198185941043084,1,874.9315729594417,-7.022129
7.209795918367347,1,879.9999999999999,-6.4738426
7.22140589569161,1,885.097788139711,-6.148937
7.233015873015873,1,885.097788139711,-6.2108307
7.244625850340136,1,879.9999999999999,-5.0578766
7.256235827664399,1,874.9315729594417,-4.637062
7.267845804988662,1,869.8923379105486,-4.578079
7.279455782312925,1,864.8821267198209,-5.1433105
7.291065759637188,1,854.9481082151732,-5.757538
7.302675736961452,1,854.9481082151732,-6.0168304
7.314285714285714,1,854.9481082151732,-6.118305
7.325895691609977,1,859.9007722221364,-6.170929
7.337505668934241,1,864.8821267198209,-6.344097
7.349115646258503,1,869.8923379105486,-6.5103683
7.360725623582766,1,869.8923379105486,-6.4589043
7.372335600907029,1,869.8923379105486,-6.159466
7.383945578231293,1,869.8923379105486,-5.662842
7.395555555555555,1,864.8821267198209,-5.417946
7.407165532879818,1,864.8821267198209,-5.470772
7.418775510204082,1,859.9007722221364,-5.50354
7.430385487528345,1,864.8821267198209,-5.34803
7.441995464852607,1,864.8821267198209,-5.1461678
7.453605442176871,1,864.8821267198209,-5.1595917
7.465215419501134,1,869.8923379105486,-5.0745697
7.476825396825397,1,874.9315729594417,-4.4916077
7.48843537414966,1,869.8923379105486,-4.161133
7.500045351473923,1,864.8821267198209,-5.3805923
7.511655328798186,1,850.0239694538641,-9.870029
7.523265306122449,1,825.8254370706059,-7.140526
7.534875283446712,1,793.1004070975306,-9.324554
7.546485260770975,1,748.5871016367529,-8.966835
7.558095238095238,1,698.4564628660077,-6.882141
7.569705215419501,1,670.7786902325353,-9.3085785
7.581315192743764,1,659.2551138257398,-7.535351
7.592925170068027,1,655.4580837739891,-7.6034164
7.604535147392291,1,655.4580837739891,-7.507744
7.616145124716553,1,659.2551138257398,-7.3999367
7.627755102040816,1,659.2551138257398,-7.42305
7.63936507936508,1,659.2551138257398,-7.736004
7.650975056689342,1,655.4580837739891,-8.19738
7.662585034013605,1,647.9295055642311,-8.557373
7.6741950113378685,1,647.9295055642311,-8.816963
7.685804988662132,1,644.1977062160751,-9.115253
7.697414965986394,1,644.1977062160751,-9.321659
7.7090249433106575,1,644.1977062160751,-9.239861
7.720634920634921,1,644.1977062160751,-9.3303795
7.732244897959184,1,644.1977062160751,-9.616055
7.743854875283446,1,647.9295055642311,-9.62529
7.75546485260771,1,647.9295055642311,-9.480438
7.767074829931973,1,647.9295055642311,-9.51593
7.778684807256236,1,647.9295055642311,-9.664253
7.790294784580499,1,647.9295055642311,-9.893497
7.801904761904762,1,655.4580837739891,-10.218914
7.813514739229025,1,655.4580837739891,-10.603668
7.825124716553288,1,655.4580837739891,-10.969669
7.836734693877551,1,655.4580837739891,-11.3293495
7.848344671201814,1,655.4580837739891,-11.73629
7.859954648526077,1,651.6829230060883,-12.07159
7.87156462585034,1,651.6829230060883,-12.214844
7.883174603174603,1,651.6829230060883,-12.194534
7.894784580498866,1,647.9295055642311,-12.132412
7.90639455782313,1,647.9295055642311,-12.093655
7.918004535147392,1,644.1977062160751,-12.120739
7.929614512471655,1,640.4874004505623,-12.208839
7.9412244897959186,1,640.4874004505623,-12.342148
7.952834467120182,1,640.4874004505623,-12.222202
